Participant,Expert,Snippet,Linearity,HasError,Scrambled,HitsLine,HitsBlocks,HitsAnswer,VerticalNext,VerticalLater,Regression,HorizontalLater,LineRegression,SaccadeLength,StoryOrder_Naive_Score,StoryOrder_Dynamic_Score,StoryOrder_Dynamic_Repetitions,ExecOrder_Naive_Score,ExecOrder_Dynamic_Score,ExecOrder_Dynamic_Repetitions
24aed847,True,Rectangle,E,False,False,0.6352941176470588,0.6941176470588235,0.10588235294117647,0.1388888888888889,0.28703703703703703,0.3055555555555556,0.2037037037037037,0.19444444444444445,117.74141475809685,-96,-96,1,-99,-99,1
2f8ddeb6,True,Rectangle,E,False,False,0.5947136563876652,0.7136563876651982,0.048458149779735685,0.15555555555555556,0.28888888888888886,0.32592592592592595,0.21481481481481482,0.16296296296296298,150.21588741919032,-137,-113,2,-127,-125,2
3319c524,True,Rectangle,E,False,False,0.5349716446124764,0.7051039697542533,0.034026465028355386,0.18021201413427562,0.38162544169611307,0.36042402826855124,0.127208480565371,0.127208480565371,57.545633083114396,-350,-264,5,-337,-319,2
5f111f97,True,Rectangle,E,False,False,0.625,0.6916666666666667,0.041666666666666664,0.2,0.32,0.38666666666666666,0.13333333333333333,0.14666666666666667,97.80471632208429,-82,-82,1,-100,-100,1
9a12d88f,True,Rectangle,E,False,False,0.38509316770186336,0.5527950310559007,0.012422360248447204,0.06451612903225806,0.27419354838709675,0.3870967741935484,0.12903225806451613,0.1935483870967742,156.88512186575556,-61,-61,1,-85,-85,1
b8d2109c,True,Rectangle,E,False,False,0.7252396166134185,0.8242811501597445,0.03514376996805112,0.14977973568281938,0.3524229074889868,0.31277533039647576,0.19383259911894274,0.13656387665198239,98.879261567094,-232,-180,3,-240,-227,2
cf071081,True,Rectangle,E,False,False,0.7032258064516129,0.7548387096774194,0.03870967741935484,0.12844036697247707,0.24770642201834864,0.24770642201834864,0.30275229357798167,0.1926605504587156,102.16867274710921,-54,-54,1,-69,-69,1
e3829974,True,Rectangle,E,False,False,0.6238532110091743,0.7064220183486238,0.1559633027522936,0.19117647058823528,0.4117647058823529,0.3382352941176471,0.1323529411764706,0.10294117647058823,112.10954902879642,-55,-55,1,-50,-50,1
03865400,True,SignChecker,D,False,False,0.751219512195122,0.7853658536585366,0.03414634146341464,0.18831168831168832,0.34415584415584416,0.34415584415584416,0.15584415584415584,0.14935064935064934,84.43743894298227,-149,-111,3,-162,-155,2
07d16e43,True,SignChecker,D,False,False,0.84,0.925,0.025,0.17857142857142858,0.30357142857142855,0.25595238095238093,0.2916666666666667,0.14285714285714285,85.48017186801073,-111,-87,2,-128,-118,2
128d315e,True,SignChecker,D,False,False,0.7701863354037267,0.7950310559006211,0.08074534161490683,0.1532258064516129,0.2903225806451613,0.27419354838709675,0.27419354838709675,0.1532258064516129,89.7103736550713,-93,-68,2,-90,-90,1
1e492759,True,SignChecker,D,False,False,0.6971153846153846,0.7163461538461539,0.1346153846153846,0.19310344827586207,0.3103448275862069,0.2827586206896552,0.2413793103448276,0.15862068965517243,131.65247499384338,-102,-89,4,-113,-113,1
24aed847,True,SignChecker,D,False,False,0.7435897435897436,0.7777777777777778,0.1111111111111111,0.16091954022988506,0.3218390804597701,0.41379310344827586,0.13793103448275862,0.11494252873563218,118.22314096636424,-90,-85,2,-90,-90,1
2f8ddeb6,True,SignChecker,D,False,False,0.6703910614525139,0.7653631284916201,0.07262569832402235,0.11666666666666667,0.26666666666666666,0.31666666666666665,0.21666666666666667,0.19166666666666668,126.50430379260354,-93,-89,2,-109,-109,1
3319c524,True,SignChecker,D,False,False,0.6505376344086021,0.7652329749103942,0.008960573476702509,0.16804407713498623,0.3939393939393939,0.4049586776859504,0.1184573002754821,0.07988980716253444,55.23764082053896,-503,-390,7,-512,-435,4
582108f0,True,SignChecker,D,False,False,0.7183673469387755,0.7877551020408163,0.11428571428571428,0.1590909090909091,0.3125,0.3409090909090909,0.18181818181818182,0.1590909090909091,73.57447069181514,-167,-140,3,-168,-168,1
5f111f97,True,SignChecker,D,False,False,0.7692307692307693,0.8076923076923077,0.046153846153846156,0.14,0.34,0.31,0.2,0.14,92.44549568052818,-71,-69,2,-92,-92,1
6cd1b570,True,SignChecker,D,False,False,0.7457627118644068,0.788135593220339,0.1016949152542373,0.125,0.3409090909090909,0.4090909090909091,0.10227272727272728,0.13636363636363635,95.9829225540032,-80,-68,2,-87,-87,1
8b56a1da,True,SignChecker,D,False,False,0.7441860465116279,0.7945736434108527,0.003875968992248062,0.203125,0.3541666666666667,0.3697916666666667,0.125,0.14583333333333334,63.05675212487537,-207,-148,4,-206,-192,2
